,Coût,Nom,Quantité,Taux de victoire,Nombre de parties,Date
1659,3,Prince Renathal,1,49.41,75,3/31/2023 10:59 
1660,4,Death Strike,1,49.41,75,3/31/2023 10:59 
1661,4,School Teacher,2,49.41,75,3/31/2023 10:59 
1662,5,Blood Boil,2,49.41,75,3/31/2023 10:59 
1663,5,Corpse Explosion,2,49.41,75,3/31/2023 10:59 
1664,5,Famished Fool,2,49.41,75,3/31/2023 10:59 
1665,6,Gnome Muncher,2,49.41,75,3/31/2023 10:59 
1666,6,"Sylvanas, the Accused",1,49.41,75,3/31/2023 10:59 
1667,7,Alexandros Mograine,1,49.41,75,3/31/2023 10:59 
1668,7,Patchwerk,1,49.41,75,3/31/2023 10:59 
1669,8,Soulstealer,2,49.41,75,3/31/2023 10:59 
1670,1,Righteous Protector,2,48.94,76,3/31/2023 10:59 
1671,1,Sanguine Soldier,2,48.94,76,3/31/2023 10:59 
1672,1,Sinful Sous Chef,2,48.94,76,3/31/2023 10:59 
1673,2,Blood Matriarch Liadrin,1,48.94,76,3/31/2023 10:59 
1674,2,Class Action Lawyer,2,48.94,76,3/31/2023 10:59 
1675,2,Order in the Court,2,48.94,76,3/31/2023 10:59 
1676,2,Seafloor Savior,2,48.94,76,3/31/2023 10:59 
1677,3,Alliance Bannerman,2,48.94,76,3/31/2023 10:59 
1678,3,Seal of Blood,2,48.94,76,3/31/2023 10:59 
1679,3,Stonehearth Vindicator,2,48.94,76,3/31/2023 10:59 
1680,3,Warhorse Trainer,2,48.94,76,3/31/2023 10:59 
1681,4,Buffet Biggun,2,48.94,76,3/31/2023 10:59 
1682,4,Dun Baldar Bridge,2,48.94,76,3/31/2023 10:59 
1683,4,Stand Against Darkness,2,48.94,76,3/31/2023 10:59 
1684,7,The Countess,1,48.94,76,3/31/2023 10:59 
1685,9,Lightray,2,48.94,76,3/31/2023 10:59 
1686,1,Flame Imp,2,48.92,61,3/31/2023 10:59 
1687,1,Flustered Librarian,2,48.92,61,3/31/2023 10:59 
1688,1,Grimoire of Sacrifice,2,48.92,61,3/31/2023 10:59 
1689,1,Touch of the Nathrezim,1,48.92,61,3/31/2023 10:59 
1690,1,Wicked Shipment,2,48.92,61,3/31/2023 10:59 
1691,2,Impending Catastrophe,2,48.92,61,3/31/2023 10:59 
1692,2,Vile Library,2,48.92,61,3/31/2023 10:59 
1693,3,Brann Bronzebeard,1,48.92,61,3/31/2023 10:59 
1694,3,Dragged Below,2,48.92,61,3/31/2023 10:59 
1695,3,Fiendish Circle,2,48.92,61,3/31/2023 10:59 
1696,3,Sira'kess Cultist,2,48.92,61,3/31/2023 10:59 
1697,3,Tamsin Roame,1,48.92,61,3/31/2023 10:59 
1698,4,Mischievous Imp,2,48.92,61,3/31/2023 10:59 
1699,5,Lady Darkvein,1,48.92,61,3/31/2023 10:59 
1700,5,Shady Bartender,1,48.92,61,3/31/2023 10:59 
1701,5,Za'qul,1,48.92,61,3/31/2023 10:59 
1702,6,Abyssal Wave,2,48.92,61,3/31/2023 10:59 
1703,6,Dreadlich Tamsin,1,48.92,61,3/31/2023 10:59 
1704,6,Imp King Rafaam,1,48.92,61,3/31/2023 10:59 
1705,0,Preparation,2,48.84,186,3/31/2023 10:59 
1706,0,Ransack,2,48.84,186,3/31/2023 10:59 
1707,0,Shadow of Demise,1,48.84,186,3/31/2023 10:59 
1708,0,Shadowstep,2,48.84,186,3/31/2023 10:59 
1709,1,Blackwater Cutlass,2,48.84,186,3/31/2023 10:59 
1710,2,Astalor Bloodsworn,1,48.84,186,3/31/2023 10:59 
1711,2,Jackpot!,2,48.84,186,3/31/2023 10:59 
1712,2,Potion Belt,2,48.84,186,3/31/2023 10:59 
1713,2,Reconnaissance,2,48.84,186,3/31/2023 10:59 
1714,2,Serrated Bone Spike,2,48.84,186,3/31/2023 10:59 
1715,2,Sketchy Stranger,2,48.84,186,3/31/2023 10:59 
1716,2,Tooth of Nefarian,2,48.84,186,3/31/2023 10:59 
1717,4,Swiftscale Trickster,2,48.84,186,3/31/2023 10:59 
1718,5,Contraband Stash,2,48.84,186,3/31/2023 10:59 
1719,5,Queen Azshara,1,48.84,186,3/31/2023 10:59 
1720,6,Crabatoa,1,48.84,186,3/31/2023 10:59 
1721,7,Tess Greymane,1,48.84,186,3/31/2023 10:59 
1722,8,Shadowcrafter Scabbs,1,48.84,186,3/31/2023 10:59 
1723,0,Preparation,2,48.73,358,3/31/2023 10:59 
1724,0,Shadow of Demise,1,48.73,358,3/31/2023 10:59 
1725,0,Shadowstep,2,48.73,358,3/31/2023 10:59 
1726,1,Blackwater Cutlass,2,48.73,358,3/31/2023 10:59 
1727,2,Astalor Bloodsworn,1,48.73,358,3/31/2023 10:59 
1728,2,Jackpot!,2,48.73,358,3/31/2023 10:59 
1729,2,Potion Belt,2,48.73,358,3/31/2023 10:59 
1730,2,Potionmaster Putricide,1,48.73,358,3/31/2023 10:59 
1731,2,Reconnaissance,2,48.73,358,3/31/2023 10:59 
1732,2,Serrated Bone Spike,2,48.73,358,3/31/2023 10:59 
1733,2,Sketchy Stranger,2,48.73,358,3/31/2023 10:59 
1734,2,Tooth of Nefarian,2,48.73,358,3/31/2023 10:59 
1735,4,Swiftscale Trickster,2,48.73,358,3/31/2023 10:59 
1736,5,Contraband Stash,2,48.73,358,3/31/2023 10:59 
1737,5,Queen Azshara,1,48.73,358,3/31/2023 10:59 
1738,6,Crabatoa,1,48.73,358,3/31/2023 10:59 
1739,7,Tess Greymane,1,48.73,358,3/31/2023 10:59 
1740,8,Shadowcrafter Scabbs,1,48.73,358,3/31/2023 10:59 
1741,9,The Sunwell,1,48.73,358,3/31/2023 10:59 
1742,1,Cold Storage,2,47.6,83,3/31/2023 10:59 
1743,1,Convincing Disguise,2,47.6,83,3/31/2023 10:59 
1744,1,Scalding Geyser,2,47.6,83,3/31/2023 10:59 
1745,1,Schooling,2,47.6,83,3/31/2023 10:59 
1746,1,Windchill,2,47.6,83,3/31/2023 10:59 
1747,2,Auctionhouse Gavel,1,47.6,83,3/31/2023 10:59 
1748,2,Carving Chisel,2,47.6,83,3/31/2023 10:59 
1749,3,Far Sight,2,47.6,83,3/31/2023 10:59 
1750,3,Primordial Wave,2,47.6,83,3/31/2023 10:59 
1751,4,Prescience,2,47.6,83,3/31/2023 10:59 
1752,4,Wildpaw Cavern,1,47.6,83,3/31/2023 10:59 
1753,5,Command of Neptulon,2,47.6,83,3/31/2023 10:59 
1754,5,Shadow Hunter Vol'jin,1,47.6,83,3/31/2023 10:59 
1755,6,Tiny Toys,2,47.6,83,3/31/2023 10:59 
1756,8,Bru'kan of the Elements,1,47.6,83,3/31/2023 10:59 
1757,8,Criminal Lineup,2,47.6,83,3/31/2023 10:59 
1758,9,The Sunwell,1,47.6,83,3/31/2023 10:59 
1759,10,"Thaddius, Monstrosity",1,47.6,83,3/31/2023 10:59 
1760,1,Mortal Coil,2,47.21,159,3/31/2023 10:59 
1761,1,Touch of the Nathrezim,2,47.21,159,3/31/2023 10:59 
1762,2,Drain Soul,2,47.21,159,3/31/2023 10:59 
1763,2,Shallow Grave,2,47.21,159,3/31/2023 10:59 
1764,3,Habeas Corpses,2,47.21,159,3/31/2023 10:59 
1765,3,Plague Eruption,1,47.21,159,3/31/2023 10:59 
1766,3,Scourge Supplies,2,47.21,159,3/31/2023 10:59 
1767,4,Dark Alley Pact,2,47.21,159,3/31/2023 10:59 
1768,4,Twisted Tether,2,47.21,159,3/31/2023 10:59 
1769,4,Vanndar Stormpike,1,47.21,159,3/31/2023 10:59 
1770,5,Amorphous Slime,2,47.21,159,3/31/2023 10:59 
1771,5,Infantry Reanimator,2,47.21,159,3/31/2023 10:59 
1772,6,Dreadlich Tamsin,1,47.21,159,3/31/2023 10:59 
1773,6,"Rivendare, Warrider",1,47.21,159,3/31/2023 10:59 
1774,7,Dar'Khan Drathir,1,47.21,159,3/31/2023 10:59 
1775,9,Flesh Behemoth,2,47.21,159,3/31/2023 10:59 
1776,10,Goldshire Gnoll,2,47.21,159,3/31/2023 10:59 
1777,10,"Thaddius, Monstrosity",1,47.21,159,3/31/2023 10:59 
1778,1,Flight of the Bronze,2,47.03,52,3/31/2023 10:59 
1779,1,Knight of Anointment,2,47.03,52,3/31/2023 10:59 
1780,2,Amalgam of the Deep,2,47.03,52,3/31/2023 10:59 
1781,2,Battle Vicar,1,47.03,52,3/31/2023 10:59 
1782,2,City Tax,2,47.03,52,3/31/2023 10:59 
1783,2,Equality,2,47.03,52,3/31/2023 10:59 
1784,2,Order in the Court,1,47.03,52,3/31/2023 10:59 
1785,2,Seafloor Savior,2,47.03,52,3/31/2023 10:59 
1786,3,Alliance Bannerman,2,47.03,52,3/31/2023 10:59 
1787,3,Bronze Explorer,2,47.03,52,3/31/2023 10:59 
1788,3,Timewarden,2,47.03,52,3/31/2023 10:59 
1789,4,Daring Drake,2,47.03,52,3/31/2023 10:59 
1790,4,Goldwing,2,47.03,52,3/31/2023 10:59 
1791,7,Anachronos,1,47.03,52,3/31/2023 10:59 
1792,7,The Leviathan,1,47.03,52,3/31/2023 10:59 
1793,8,Kazakusan,1,47.03,52,3/31/2023 10:59 
1794,8,Lightforged Cariel,1,47.03,52,3/31/2023 10:59 
1795,9,Lightray,2,47.03,52,3/31/2023 10:59 
1796,0,Preparation,2,46.85,92,3/31/2023 10:59 
1797,0,Shadow of Demise,1,46.85,92,3/31/2023 10:59 
1798,0,Shadowstep,2,46.85,92,3/31/2023 10:59 
1799,1,Blackwater Cutlass,2,46.85,92,3/31/2023 10:59 
1800,1,"Sir Finley, Sea Guide",1,46.85,92,3/31/2023 10:59 
1801,2,Astalor Bloodsworn,1,46.85,92,3/31/2023 10:59 
1802,2,Jackpot!,2,46.85,92,3/31/2023 10:59 
1803,2,Potion Belt,2,46.85,92,3/31/2023 10:59 
1804,2,Reconnaissance,2,46.85,92,3/31/2023 10:59 
1805,2,Serrated Bone Spike,2,46.85,92,3/31/2023 10:59 
1806,2,Sketchy Stranger,2,46.85,92,3/31/2023 10:59 
1807,2,Tooth of Nefarian,2,46.85,92,3/31/2023 10:59 
1808,4,Swiftscale Trickster,2,46.85,92,3/31/2023 10:59 
1809,5,Contraband Stash,2,46.85,92,3/31/2023 10:59 
1810,5,Queen Azshara,1,46.85,92,3/31/2023 10:59 
1811,6,"Theotar, the Mad Duke",1,46.85,92,3/31/2023 10:59 
1812,7,Tess Greymane,1,46.85,92,3/31/2023 10:59 
1813,8,Shadowcrafter Scabbs,1,46.85,92,3/31/2023 10:59 
1814,9,The Sunwell,1,46.85,92,3/31/2023 10:59 
1815,0,Preparation,2,46.82,74,3/31/2023 10:59 
1816,0,Shadow of Demise,1,46.82,74,3/31/2023 10:59 
1817,0,Shadowstep,2,46.82,74,3/31/2023 10:59 
1818,1,Blackwater Cutlass,2,46.82,74,3/31/2023 10:59 
1819,1,Concoctor,2,46.82,74,3/31/2023 10:59 
1820,2,Astalor Bloodsworn,1,46.82,74,3/31/2023 10:59 
1821,2,Ghoulish Alchemist,2,46.82,74,3/31/2023 10:59 
1822,2,Jackpot!,2,46.82,74,3/31/2023 10:59 
1823,2,Potion Belt,2,46.82,74,3/31/2023 10:59 
1824,2,Potionmaster Putricide,1,46.82,74,3/31/2023 10:59 
1825,2,Reconnaissance,2,46.82,74,3/31/2023 10:59 
1826,2,Serrated Bone Spike,2,46.82,74,3/31/2023 10:59 
1827,2,Tooth of Nefarian,2,46.82,74,3/31/2023 10:59 
1828,4,Swiftscale Trickster,2,46.82,74,3/31/2023 10:59 
1829,5,Contraband Stash,2,46.82,74,3/31/2023 10:59 
1830,5,Queen Azshara,1,46.82,74,3/31/2023 10:59 
1831,7,Tess Greymane,1,46.82,74,3/31/2023 10:59 
1832,8,Shadowcrafter Scabbs,1,46.82,74,3/31/2023 10:59 
1833,0,Preparation,2,46.82,67,3/31/2023 10:59 
1834,0,Shadow of Demise,1,46.82,67,3/31/2023 10:59 
1835,0,Shadowstep,2,46.82,67,3/31/2023 10:59 
1836,1,Blackwater Cutlass,2,46.82,67,3/31/2023 10:59 
1837,1,Concoctor,2,46.82,67,3/31/2023 10:59 
1838,1,Door of Shadows,2,46.82,67,3/31/2023 10:59 
1839,1,Ghostly Strike,2,46.82,67,3/31/2023 10:59 
1840,1,Gone Fishin',1,46.82,67,3/31/2023 10:59 
1841,2,Ghoulish Alchemist,2,46.82,67,3/31/2023 10:59 
1842,2,Mailbox Dancer,2,46.82,67,3/31/2023 10:59 
1843,2,Potion Belt,2,46.82,67,3/31/2023 10:59 
1844,2,Potionmaster Putricide,1,46.82,67,3/31/2023 10:59 
1845,2,Serrated Bone Spike,2,46.82,67,3/31/2023 10:59 
1846,3,Sinstone Graveyard,2,46.82,67,3/31/2023 10:59 
1847,4,"Edwin, Defias Kingpin",1,46.82,67,3/31/2023 10:59 
1848,5,Necrolord Draka,1,46.82,67,3/31/2023 10:59 
1849,5,Queen Azshara,1,46.82,67,3/31/2023 10:59 
1850,6,Scribbling Stenographer,2,46.82,67,3/31/2023 10:59 
1851,0,Dispose of Evidence,2,46.75,69,3/31/2023 10:59 
1852,0,Sigil of Silence,1,46.75,69,3/31/2023 10:59 
1853,1,Dreadprison Glaive,2,46.75,69,3/31/2023 10:59 
1854,1,Fury (Rank 1),2,46.75,69,3/31/2023 10:59 
1855,1,Sigil of Alacrity,2,46.75,69,3/31/2023 10:59 
1856,2,Chaos Strike,2,46.75,69,3/31/2023 10:59 
1857,2,Fel Barrage,2,46.75,69,3/31/2023 10:59 
1858,2,Mark of Scorn,2,46.75,69,3/31/2023 10:59 
1859,2,Multi-Strike,2,46.75,69,3/31/2023 10:59 
1860,3,Aldrachi Warblades,2,46.75,69,3/31/2023 10:59 
1861,5,Bone Glaive,2,46.75,69,3/31/2023 10:59 
1862,5,Chaos Nova,2,46.75,69,3/31/2023 10:59 
1863,5,Topple the Idol,2,46.75,69,3/31/2023 10:59 
1864,6,"Kurtrus, Demon-Render",1,46.75,69,3/31/2023 10:59 
1865,6,Proving Grounds,2,46.75,69,3/31/2023 10:59 
1866,8,Troll Centurion,2,46.75,69,3/31/2023 10:59 
1867,0,Desperate Prayer,2,46.27,59,3/31/2023 10:59 
1868,0,Illuminate,2,46.27,59,3/31/2023 10:59 
1869,1,Animate Dead,2,46.27,59,3/31/2023 10:59 
1870,1,Flash Heal,2,46.27,59,3/31/2023 10:59 
1871,1,Gift of the Naaru,2,46.27,59,3/31/2023 10:59 
1872,1,Shard of the Naaru,2,46.27,59,3/31/2023 10:59 
1873,1,The Light! It Burns!,2,46.27,59,3/31/2023 10:59 
1874,2,Radiant Elemental,2,46.27,59,3/31/2023 10:59 
1875,2,Thrive in the Shadows,2,46.27,59,3/31/2023 10:59 
1876,3,Amulet of Undying,2,46.27,59,3/31/2023 10:59 
1877,3,Identity Theft,2,46.27,59,3/31/2023 10:59 
1878,3,Switcheroo,2,46.27,59,3/31/2023 10:59 
1879,4,Cannibalize,1,46.27,59,3/31/2023 10:59 
1880,4,Grave Digging,2,46.27,59,3/31/2023 10:59 
1881,4,Xyrella,1,46.27,59,3/31/2023 10:59 
1882,6,Sister Svalna,1,46.27,59,3/31/2023 10:59 
1883,8,Mo'arg Forgefiend,1,46.27,59,3/31/2023 10:59 
1884,1,Righteous Protector,2,46.24,90,3/31/2023 10:59 
1885,1,Sinful Sous Chef,2,46.24,90,3/31/2023 10:59 
1886,2,Blood Matriarch Liadrin,1,46.24,90,3/31/2023 10:59 
1887,2,Class Action Lawyer,2,46.24,90,3/31/2023 10:59 
1888,2,Order in the Court,2,46.24,90,3/31/2023 10:59 
1889,2,Seafloor Savior,2,46.24,90,3/31/2023 10:59 
1890,3,Alliance Bannerman,2,46.24,90,3/31/2023 10:59 
1891,3,Jury Duty,2,46.24,90,3/31/2023 10:59 
1892,3,Stewart the Steward,1,46.24,90,3/31/2023 10:59 
1893,3,Stonehearth Vindicator,2,46.24,90,3/31/2023 10:59 
1894,3,Warhorse Trainer,2,46.24,90,3/31/2023 10:59 
1895,4,Buffet Biggun,2,46.24,90,3/31/2023 10:59 
1896,4,Dun Baldar Bridge,2,46.24,90,3/31/2023 10:59 
1897,4,Stand Against Darkness,2,46.24,90,3/31/2023 10:59 
1898,6,Blood Crusader,1,46.24,90,3/31/2023 10:59 
1899,7,The Countess,1,46.24,90,3/31/2023 10:59 
1900,9,Lightray,2,46.24,90,3/31/2023 10:59 
1901,0,Preparation,2,45.08,282,3/31/2023 10:59 
1902,0,Shadow of Demise,1,45.08,282,3/31/2023 10:59 
1903,0,Shadowstep,2,45.08,282,3/31/2023 10:59 
1904,1,Blackwater Cutlass,2,45.08,282,3/31/2023 10:59 
1905,1,Gone Fishin',2,45.08,282,3/31/2023 10:59 
1906,2,Astalor Bloodsworn,1,45.08,282,3/31/2023 10:59 
1907,2,Jackpot!,2,45.08,282,3/31/2023 10:59 
1908,2,Potion Belt,2,45.08,282,3/31/2023 10:59 
1909,2,Potionmaster Putricide,1,45.08,282,3/31/2023 10:59 
1910,2,Reconnaissance,2,45.08,282,3/31/2023 10:59 
1911,2,Serrated Bone Spike,2,45.08,282,3/31/2023 10:59 
1912,2,Sketchy Stranger,2,45.08,282,3/31/2023 10:59 
1913,2,Tooth of Nefarian,2,45.08,282,3/31/2023 10:59 
1914,4,Swiftscale Trickster,2,45.08,282,3/31/2023 10:59 
1915,5,Contraband Stash,2,45.08,282,3/31/2023 10:59 
1916,5,Queen Azshara,1,45.08,282,3/31/2023 10:59 
1917,6,Crabatoa,1,45.08,282,3/31/2023 10:59 
1918,7,Tess Greymane,1,45.08,282,3/31/2023 10:59 
1919,0,Aquatic Form,2,40.79,78,3/31/2023 10:59 
1920,0,Innervate,2,40.79,78,3/31/2023 10:59 
1921,1,Dozing Kelpkeeper,2,40.79,78,3/31/2023 10:59 
1922,1,Druid of the Reef,2,40.79,78,3/31/2023 10:59 
1923,1,Planted Evidence,2,40.79,78,3/31/2023 10:59 
1924,2,Attorney-at-Maw,2,40.79,78,3/31/2023 10:59 
1925,2,Earthen Scales,2,40.79,78,3/31/2023 10:59 
1926,2,Jerry Rig Carpenter,2,40.79,78,3/31/2023 10:59 
1927,2,Moonlit Guidance,2,40.79,78,3/31/2023 10:59 
1928,3,Brann Bronzebeard,1,40.79,78,3/31/2023 10:59 
1929,3,Prince Renathal,1,40.79,78,3/31/2023 10:59 
1930,3,Wild Growth,2,40.79,78,3/31/2023 10:59 
1931,4,Park Panther,2,40.79,78,3/31/2023 10:59 
1932,4,Widowbloom Seedsman,2,40.79,78,3/31/2023 10:59 
1933,5,Nourish,2,40.79,78,3/31/2023 10:59 
1934,5,Spammy Arcanist,2,40.79,78,3/31/2023 10:59 
1935,5,Wildheart Guff,1,40.79,78,3/31/2023 10:59 
1936,7,Scale of Onyxia,2,40.79,78,3/31/2023 10:59 
1937,7,Topior the Shrubbagazzor,1,40.79,78,3/31/2023 10:59 
1938,8,Miracle Growth,2,40.79,78,3/31/2023 10:59 
1939,9,Insatiable Devourer,2,40.79,78,3/31/2023 10:59 
1940,10,Raid Boss Onyxia,1,40.79,78,3/31/2023 10:59 
1941,10,Sire Denathrius,1,40.79,78,3/31/2023 10:59 
